Country Name,Country Code,Indicator Name,Indicator Code,Year,GDP
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1982.0,2703823717428.06
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1983.0,2612800650863.87
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1984.0,2641427276243.5
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1985.0,2746191015505.78
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1986.0,2850442499067.33
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1987.0,2944600399756.69
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1988.0,3129936486087.54
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1989.0,3254233183552.13
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1990.0,3750959019777.9
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1991.0,3629566985853.53
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1992.0,3748525202529.9
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1993.0,4001278675633.81
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1994.0,4389243975271.53
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1995.0,4950598180863.47
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1996.0,5427661023908.12
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1997.0,5745794406057.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1998.0,5562020878472.18
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1999.0,5447098608988.83
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2000.0,5953550000472.85
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2001.0,6006996444385.22
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2002.0,6158670460781.39
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2003.0,6937886125441.25
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2004.0,8234200780478.92
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2005.0,9802614850150.87
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2006.0,11631705902172.5
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2007.0,14363013793036.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2008.0,17183200219295.2
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2009.0,16808115795805.2
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2010.0,20457307336742.6
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2011.0,24142140214650.7
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2012.0,25690060994892.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2013.0,27201496297705.6
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2014.0,28140226009345.6
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2015.0,26681843381855.3
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2016.0,26917782701744.6
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2017.0,29581753430234.4
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2018.0,31359482014297.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2019.0,32070068881859.1
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2020.0,30937230040015.1
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2021.0,36354212122944.3
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1960.0,13771950358.072174
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961.0,14496789850.60229
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1962.0,15259778790.107674
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1963.0,16062925042.218605
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1964.0,16908342149.703796
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1965.0,17798254894.42505
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1966.0,18735005152.026367
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1967.0,19721058054.7646
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1968.0,20876084337.7469
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1969.0,23853277727.6996
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1970.0,24678283399.1658
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1971.0,26889061449.7396
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1972.0,29384728428.3542
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1973.0,35178930212.6921
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1974.0,44086066933.7402
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1975.0,50397358837.2864
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1976.0,53435200126.5978
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1977.0,62007548576.6804
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1978.0,69653334183.7012
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1979.0,77261284143.0479
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1980.0,84091807795.3477
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1981.0,86193582043.9544
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1982.0,87775113342.3588
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1983.0,85021757510.0291
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1984.0,83541928284.2912
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1985.0,84100708788.1009
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1986.0,96121458401.4561
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1987.0,111593930840.596
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1988.0,101554839694.453
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1989.0,112225828756.214
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1990.0,137318975360.14
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1991.0,154372076021.824
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1992.0,113968847940.518
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1993.0,119406844504.801
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1994.0,118176422355.542
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1995.0,132993347784.92
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1996.0,146784576593.027
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1997.0,158221083103.13
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1998.0,161300099947.187
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1999.0,163819265458.521
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2000.0,191165198247.386
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2001.0,191513733000.787
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2002.0,205092287392.85
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2003.0,224726418419.628
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2004.0,264094325626.425
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2005.0,315901312115.438
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2006.0,369577171629.355
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2007.0,443703643312.325
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2008.0,532807548927.54
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2009.0,542682437256.406
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2010.0,612935827156.764
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2011.0,455401542686.934
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2012.0,437324396482.855
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2013.0,449076712196.823
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2014.0,479752004491.439
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2015.0,474699614991.818
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2016.0,470847956453.075
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2017.0,527425902761.552
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2018.0,454007266682.514
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2019.0,479063554375.222
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2020.0,468216771743.285
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2021.0,506017009189.046
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1960.0,91051702922.4582
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961.0,96427143528.1364
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1962.0,97978920750.8239
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1963.0,109077864323.016
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1964.0,122476610538.139
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1965.0,132042694955.515
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1966.0,121144770664.937
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1967.0,129448741049.86
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1968.0,139451083192.912
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1969.0,154870299481.682
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1970.0,171623106589.703
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1971.0,181069169788.164
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1972.0,197102143152.834
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1973.0,242586875818.97
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1974.0,323544985740.2
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1975.0,360233163150.291
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1976.0,401049359270.875
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1977.0,461844317138.109
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1978.0,509276810540.484
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1979.0,585455388737.802
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1980.0,710910867274.52
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1981.0,855543896451.628
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1982.0,880945394651.128
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1983.0,871356507110.384
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1984.0,860784715121.507
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1985.0,917245375398.518
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1986.0,975995107769.52
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1987.0,955329508734.261
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1988.0,972635024509.919
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1989.0,972113806729.767
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1990.0,1047872935793.26
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1991.0,989260208030.086
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1992.0,1039038529568.86
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1993.0,1046851990789.17
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1994.0,1128027740880.83
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1995.0,1280790306545.94
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1996.0,1432365373984.62
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1997.0,1465410347976.45
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1998.0,1338625797409.76
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1999.0,1445505118102.34
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2000.0,1520346634370.9
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2001.0,1552592196440.57
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2002.0,1661285137143.1
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2003.0,1907223821901.0
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2004.0,2209428402039.46
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2005.0,2564028857163.17
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2006.0,3037465371972.35
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2007.0,3728927998302.27
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2008.0,4219890348022.92
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2009.0,4295995531514.35
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2010.0,5254415356676.67
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2011.0,6042961771190.92
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2012.0,6339638898015.04
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2013.0,6446886712489.79
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2014.0,6722603075159.65
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2015.0,6546021807241.73
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2016.0,6899234292487.57
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2017.0,7412210206869.53
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2018.0,7599755889622.71
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2019.0,7908592833397.54
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2020.0,7617243123611.1
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2021.0,8742534530876.3
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1960.0,703925705.942958
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961.0,704145671.350213
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1962.0,741509480.796284
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1963.0,791140595.772755
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1964.0,903158753.943622
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1965.0,921600736.304026
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1966.0,968440149.470951
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1967.0,974721762.535327
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1968.0,1066447130.82052
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1969.0,1234878980.502
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1970.0,1457768455.02219
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1971.0,1518773421.37846
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1972.0,1901697369.62698
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1973.0,2609875802.11136
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1974.0,3183637116.81856
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1975.0,3123333333.33333
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1976.0,3423586206.89655
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1977.0,3789321328.08104
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1978.0,4718539771.99949
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1979.0,5516982663.73143
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1980.0,6019805490.41247
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1981.0,5053665797.47936
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1982.0,4602316793.21914
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1983.0,4524217751.47929
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1984.0,4438435492.87908
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1985.0,4577211767.10374
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1986.0,6685595087.59256
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1987.0,8320902215.01891
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1988.0,9418167855.18376
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1989.0,10037674037.674
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1990.0,12778792853.6939
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1991.0,13834219728.293
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1992.0,15518702634.8808
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1993.0,15925521222.0149
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1994.0,17701798890.7644
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1995.0,20853093869.7318
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1996.0,20895314657.9805
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1997.0,19563836265.2233
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1998.0,20150053345.1878
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1999.0,21899317598.8414
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2000.0,21230182989.3036
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2001.0,21387533703.2327
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2002.0,23649833332.1655
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2003.0,29667268248.1305
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2004.0,35064843792.8993
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2005.0,37672280120.4794
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2006.0,42910146296.0646
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2007.0,51587401415.7872
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2008.0,58844277701.5258
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2009.0,54467289897.5582
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2010.0,56213985987.4168
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2011.0,61696281326.2453
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2012.0,59776383527.3602
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2013.0,65203276466.9763
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2014.0,68804811897.6445
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2015.0,60071584216.1375
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2016.0,62216885435.9488
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2017.0,65712180342.9836
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2018.0,71000359760.4611
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2019.0,69825641851.0117
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2020.0,73992591285.3029
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2021.0,85506243833.7816
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1960.0,369638296.3471347
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961.0,389092943.52329975
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1962.0,409571519.49821025
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1963.0,431127915.2612739
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1964.0,453818858.1697621
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1965.0,477704061.23132855
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1966.0,502846380.24350375
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1967.0,529311979.2036882
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1968.0,557170504.424935
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1969.0,586495267.815721
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1970.0,617363439.8060222
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1971.0,649856252.4273918
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1972.0,684059213.0814651
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1973.0,720062329.5594369
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1974.0,757960346.9046705
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1975.0,797852996.7417585
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1976.0,839845259.7281668
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1977.0,884047641.819123
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1978.0,930576465.0727612
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1979.0,979554173.7608012
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1980.0,1031109656.5903172
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1981.0,1085378585.8845444
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1982.0,1142503774.61531
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1983.0,1133008225.93178
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1984.0,1304353236.9266
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1985.0,1362079311.89678
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1986.0,1532097039.88419
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1987.0,1957726784.68876
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1988.0,2288759545.30756
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1989.0,2705659766.73845
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1990.0,3246477995.26244
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1991.0,3765226190.92238
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1992.0,4914391079.11142
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1993.0,5665570560.77112
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1994.0,6311194301.7223
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1995.0,7046110595.14546
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1996.0,7176892950.39164
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1997.0,7267563602.6231
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1998.0,6797764074.79822
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1999.0,6547629474.84328
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2000.0,6774193548.3871
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2001.0,6860272608.45211
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2002.0,7371723056.2402
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2003.0,8246521717.44876
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2004.0,10643215078.1581
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2005.0,12160002995.8433
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2006.0,14874147024.2708
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2007.0,18439876056.1978
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2008.0,21027044550.5667
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2009.0,21587740941.5979
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2010.0,28241858488.9155
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2011.0,36845925519.4433
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2012.0,43189526777.5567
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2013.0,51536304807.6803
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2014.0,54903031137.7096
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2015.0,45047964934.2517
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2016.0,45070605746.0194
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2017.0,50440941938.6992
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2018.0,55284360483.1217
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2019.0,55204758069.5124
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2020.0,25459563655.4806
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2021.0,30123914808.5691
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1960.0,673081724.083139
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961.0,699161943.864184
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1962.0,739286906.85904
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1963.0,759345862.979021
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1964.0,802482182.93232
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1965.0,833563472.170794
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1966.0,900264583.697323
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1967.0,956436931.152034
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1968.0,1031669636.37161
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1969.0,1056391054.5386
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1970.0,1111859569.76149
